b,c,d,e,f,g,h,i,j,k,l,m,n,q,r,s,x,y,z,aa,bb,cc,dd,att
udp,192.168.100.149,21471,192.168.100.6,80,2,120,INT,1528087051.204692,47190,3.092905,3.092905,0.0,3.092905,3.092905,3.092905,2,0,120,0,0.323321,0.323321,0.0,1
udp,192.168.100.147,26118,192.168.100.7,80,4,240,INT,1528101786.2112,153937,8.250852,2.655666,0.291299,5.311332,2.3643680000000002,2.946964,4,0,240,0,0.363599,0.363599,0.0,1
tcp,192.168.100.6,80.0,192.168.100.3,80.0,270,79920,CON,1528099447.524986,1339,9.987173,4.975536,0.0038770000000000002,9.951073,4.971364,4.9797080000000005,270,0,79920,0,26.934549,26.934549,0.0,0
udp,192.168.100.7,34295,192.168.159.152,53,2,176,INT,1526895311.3584812,238,5.047871,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198103,0.198103,0.0,0
udp,192.168.100.149,59612,192.168.100.5,80,7,420,INT,1528085400.193525,153339,21.14377,2.660366,1.538473,10.641461999999999,0.0,3.680357,7,0,420,0,0.28377199999999997,0.28377199999999997,0.0,1
tcp,192.168.100.149,41607,192.168.100.3,19134,2,120,RST,1526949252.711714,180433,0.064902,0.064902,0.0,0.064902,0.064902,0.064902,1,1,60,60,15.407845000000002,0.0,0.0,1
tcp,192.168.100.46,80.0,192.168.100.5,80.0,5056,4735575,CON,1528081458.203976,112,63.469551,4.867598,0.43028599999999995,63.278769999999994,3.3771769999999997,4.99925,5056,0,4735575,0,79.64449300000003,79.64449300000003,0.0,0
tcp,192.168.100.147,40494.0,192.168.100.3,80.0,3,462,REQ,1528096169.361995,211219,11.756449,2.440763,2.440763,4.881525,0.0,4.881525,3,0,462,0,0.170119,0.170119,0.0,1
udp,192.168.100.7,46758,192.168.159.152,53,2,176,INT,1526894274.3681722,19970,5.048082,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198095,0.198095,0.0,0
udp,192.168.100.3,15681.0,216.239.34.10,53.0,2,201,CON,1526346608.420623,2287,0.14349,0.14349,0.0,0.14349,0.14349,0.14349,1,1,98,103,6.969127,0.0,0.0,0
udp,192.168.100.7,49175,192.168.159.152,53,2,172,INT,1526895547.128897,17872,5.048243,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.19808900000000002,0.19808900000000002,0.0,0
udp,192.168.100.149,57436,8.8.8.8,53,2,172,CON,1526949244.003374,61750,0.007210999999999999,0.007210999999999999,0.0,0.007210999999999999,0.007210999999999999,0.007210999999999999,1,1,86,86,138.677017,0.0,0.0,0
tcp,192.168.100.150,29978.0,192.168.100.7,80.0,4,616,REQ,1528083673.667607,75784,50.60693,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.059279999999999985,0.059279999999999985,0.0,1
udp,192.168.100.148,59214,192.168.100.3,80,9,540,INT,1528099938.663524,206230,23.25184800000001,3.599507,1.039204,14.398026000000002,2.471447,4.697333,9,0,540,0,0.344059,0.344059,0.0,1
udp,192.168.100.148,37257,8.8.8.8,53,2,340,CON,1526962512.177791,1774,0.144575,0.144575,0.0,0.144575,0.144575,0.144575,1,1,81,259,6.916825,0.0,0.0,0
udp,192.168.100.3,14075.0,205.251.194.154,53.0,2,337,CON,1528081342.648901,254336,0.23509899999999997,0.23509899999999997,0.0,0.23509899999999997,0.23509899999999997,0.23509899999999997,1,1,100,237,4.253527,0.0,0.0,0
tcp,192.168.100.150,18277.0,192.168.100.3,80.0,5,770,REQ,1528096286.995981,162563,21.748461,1.134503,1.965016,4.53801,0.0,4.53801,5,0,770,0,0.183921,0.183921,0.0,1
udp,192.168.100.3,26982,156.154.101.3,53,2,981,CON,1526955173.790678,4100,0.011271999999999999,0.011271999999999999,0.0,0.011271999999999999,0.011271999999999999,0.011271999999999999,1,1,94,887,88.715401,0.0,0.0,0
udp,192.168.100.150,44460,192.168.100.5,80,7,420,INT,1528085761.602622,7675,20.746834,2.585223,1.49266,10.340891000000001,0.0,3.4713830000000003,7,0,420,0,0.28920100000000004,0.28920100000000004,0.0,1
tcp,192.168.100.147,3391.0,192.168.100.3,80.0,1,154,REQ,1528096055.457625,259816,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
tcp,192.168.100.150,43369,192.168.100.7,80,3,462,REQ,1528083840.240747,27205,9.851544,2.4793279999999998,2.4793279999999998,4.958657,0.0,4.958657,3,0,462,0,0.203014,0.203014,0.0,1
tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,62,27009,CON,1528101337.3175118,3054,75.66328399999998,1.301361,0.992925,20.821775,0.005899000000000001,2.776773,31,31,24963,2046,0.806203,0.396493,0.396493,0
arp,192.168.100.1,0,192.168.100.150,0,2,120,CON,1526888240.4039721,4361,7.3e-05,7.3e-05,0.0,7.3e-05,7.3e-05,7.3e-05,1,1,60,60,13698.629883000001,0.0,0.0,0
tcp,192.168.100.149,7700.0,192.168.100.3,80.0,6,548,RST,1528082614.319864,253061,23.523107999999997,0.150483,0.00238,0.300966,0.14810299999999998,0.152863,4,2,428,120,0.21255700000000002,0.12753399999999998,0.042511,1
udp,192.168.100.147,59669,8.8.8.8,53,2,172,CON,1526980996.095582,28843,0.007239,0.007239,0.0,0.007239,0.007239,0.007239,1,1,86,86,138.140625,0.0,0.0,0
udp,192.168.100.7,54750,192.168.159.152,53,2,176,INT,1526963954.302826,18020,5.0386940000000005,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198464,0.198464,0.0,0
udp,192.168.100.7,53923,192.168.159.152,53,2,176,INT,1526980968.2403052,24486,5.048092,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198095,0.198095,0.0,0
udp,192.168.100.147,34668,192.168.100.7,80,4,240,INT,1528085142.0408301,250649,13.569510000000001,0.45077700000000004,0.637495,1.3523319999999999,0.0,1.3523319999999999,4,0,240,0,0.221084,0.221084,0.0,1
udp,192.168.100.7,44084,192.168.159.152,53,4,348,INT,1526896644.140671,114,1480.246826,0.0,0.0,0.0,0.0,0.0,4,0,348,0,0.002027,0.002027,0.0,0
arp,192.168.100.27,0,192.168.100.1,0,14,840,CON,1526878664.9598286,14,2939.899658,0.000125,1.8e-05,0.0008730000000000001,0.000103,0.000149,7,7,420,420,0.004422,0.002041,0.002041,0
udp,192.168.100.150,50383,192.168.100.3,80,8,480,INT,1528099648.084809,138692,20.84656,2.65825,1.649248,10.632997999999999,0.0,4.4230089999999995,8,0,480,0,0.335787,0.335787,0.0,1
tcp,192.168.100.150,5595.0,192.168.100.6,80.0,6,736,RST,1528082858.61594,8182,58.960598,0.019105,0.019106,0.076421,0.0,0.038442000000000004,4,2,616,120,0.084802,0.050914,0.016972,1
udp,192.168.100.147,44053,8.8.8.8,53,2,172,CON,1526354170.506283,10241,0.007406,0.007406,0.0,0.007406,0.007406,0.007406,1,1,86,86,135.02565,0.0,0.0,0
udp,192.168.100.150,27050.0,192.168.100.6,80.0,6,360,INT,1528086562.390504,232810,22.486079999999998,4.520636,0.501941,13.561907000000001,3.8117669999999997,4.907497,6,0,360,0,0.22236,0.22236,0.0,1
tcp,192.168.100.150,29456.0,192.168.100.5,80.0,3,462,REQ,1528096469.0002,68155,14.431351000000001,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.138587,0.138587,0.0,1
tcp,192.168.100.147,37475.0,192.168.100.6,80.0,4,522,RST,1528082192.4597619,88082,38.841316,0.014761000000000003,0.020875,0.044282,0.0,0.044282,3,1,462,60,0.077237,0.051491999999999996,0.0,1
udp,192.168.100.149,21492,192.168.100.6,80,2,120,INT,1528087051.204705,47211,3.092901,3.092901,0.0,3.092901,3.092901,3.092901,2,0,120,0,0.323321,0.323321,0.0,1
tcp,192.168.100.149,53111.0,192.168.100.5,80.0,4,522,RST,1528096685.70206,233021,10.181092,2.162161,2.162161,4.324322,0.0,4.324322,3,1,462,60,0.294664,0.196443,0.0,1
udp,192.168.100.148,47163,192.168.100.7,80,2,120,INT,1528086077.191257,123826,4.5278089999999995,4.5278089999999995,0.0,4.5278089999999995,4.5278089999999995,4.5278089999999995,2,0,120,0,0.22085700000000005,0.22085700000000005,0.0,1
udp,192.168.100.3,44947,192.48.79.30,53,2,891,CON,1526879563.241784,17,0.195196,0.195196,0.0,0.195196,0.195196,0.195196,1,1,85,806,5.123056,0.0,0.0,0
tcp,192.168.100.148,57752.0,192.168.100.3,80.0,9,1010,REQ,1528095853.044002,94943,24.553926,0.094414,0.11565,0.47207,0.0,0.239169,7,2,890,120,0.325813,0.24436,0.155337,1
udp,192.168.100.3,15005,103.49.80.1,53,2,981,CON,1526352338.8119528,7638,0.22381199999999998,0.22381199999999998,0.0,0.22381199999999998,0.22381199999999998,0.22381199999999998,1,1,94,887,4.468036,0.0,0.0,0
udp,192.168.100.147,39638,192.168.100.7,80,2,120,INT,1528101604.006934,202596,2.770827,2.770827,0.0,2.770827,2.770827,2.770827,2,0,120,0,0.36090300000000003,0.36090300000000003,0.0,1
tcp,192.168.100.150,15689.0,192.168.100.6,80.0,6,736,RST,1528097396.4982462,6072,52.466866,0.022519,0.022876,0.090074,0.0,0.050732,4,2,616,120,0.09529800000000001,0.057222,0.019078,1
udp,192.168.100.46,3456,192.168.100.5,80,147038,148679872,CON,1526897041.37686,4,3536.088135,4.9477970000000004,0.142193,3468.405518,1.533907,4.999999,73519,73519,74976252,73703620,41.581825,20.790771,20.790771,0
udp,192.168.100.46,80.0,192.168.100.5,80.0,1961,1880136,INT,1528096477.579259,206,24.99399,4.989522,0.0011539999999999999,24.947613,4.98833,4.9900459999999995,1961,0,1880136,0,78.41885400000002,78.41885400000002,0.0,0
udp,192.168.100.147,50739,192.168.217.2,53,2,172,INT,1526349205.286005,31708,2.501166,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399814,0.399814,0.0,0
udp,192.168.100.148,54344,8.8.8.8,53,2,227,CON,1526981701.695911,217,0.14382899999999998,0.14382899999999998,0.0,0.14382899999999998,0.14382899999999998,0.14382899999999998,1,1,76,151,6.952700999999999,0.0,0.0,0
tcp,192.168.100.3,41202,54.230.135.121,443,18,5315,FIN,1526955430.2081301,5033,5.1193800000000005,0.046386000000000004,0.040296,0.09277300000000001,0.00609,0.08668300000000001,11,7,1135,4180,3.3207150000000003,1.9533619999999998,1.172017,0
udp,192.168.100.149,21485,192.168.100.6,80,2,120,INT,1528087051.204701,47204,3.092902,3.092902,0.0,3.092902,3.092902,3.092902,2,0,120,0,0.323321,0.323321,0.0,1
udp,192.168.100.7,57469,192.168.159.152,53,2,176,INT,1526962686.424341,19321,5.03929,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198441,0.198441,0.0,0
udp,192.168.100.3,58840.0,205.251.199.185,53.0,2,468,CON,1528081342.0922608,251931,0.237715,0.237715,0.0,0.237715,0.237715,0.237715,1,1,91,377,4.206718,0.0,0.0,0
udp,192.168.100.7,37790,192.168.159.152,53,2,176,INT,1526895392.133007,4395,5.048057,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198096,0.198096,0.0,0
udp,192.168.100.149,59566,8.8.8.8,53,2,172,CON,1526981817.0459929,6565,0.0072840000000000005,0.0072840000000000005,0.0,0.0072840000000000005,0.0072840000000000005,0.0072840000000000005,1,1,86,86,137.287201,0.0,0.0,0
udp,192.168.100.7,34453,192.168.159.152,53,2,176,INT,1526982301.020092,30955,5.047683,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19811099999999998,0.19811099999999998,0.0,0
udp,192.168.100.7,57145,192.168.159.152,53,2,176,INT,1526877946.377224,33773,5.047317,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198125,0.198125,0.0,0
udp,192.168.100.150,64510,192.168.100.7,80,5,300,INT,1528087325.181732,212031,27.795483,1.109365,1.9214759999999997,4.43746,0.0,4.43746,5,0,300,0,0.14390799999999998,0.14390799999999998,0.0,1
tcp,192.168.100.150,294.0,192.168.100.6,80.0,4,616,REQ,1528097617.6456618,219607,51.809048,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.057905,0.057905,0.0,1
udp,192.168.100.149,16515,192.168.100.3,80,9,540,INT,1528099491.584373,235923,13.71395,3.429896,0.007097,10.289688,3.4202739999999996,3.4373400000000003,9,0,540,0,0.583348,0.583348,0.0,1
udp,192.168.100.147,33264.0,8.8.8.8,53.0,2,172,CON,1526880842.583126,32834,0.007267,0.007267,0.0,0.007267,0.007267,0.007267,1,1,86,86,137.60836799999998,0.0,0.0,0
udp,192.168.100.7,365,192.168.100.3,565,5323,319380,INT,1528102201.1787472,6,123.79769099999999,4.9282080000000015,0.262864,123.2052,3.641112,4.999921,5323,0,319380,0,42.989494,42.989494,0.0,0
udp,192.168.100.147,34572,192.168.100.7,80,4,240,INT,1528085142.040764,250553,13.6043,0.4557640000000001,0.644547,1.367291,0.0,1.367291,4,0,240,0,0.220519,0.220519,0.0,1
tcp,192.168.100.3,49285.0,54.230.135.142,443.0,16,5149,FIN,1528081593.4020536,153915,5.094718,0.071369,0.050520999999999996,0.142738,0.020848,0.12189000000000001,9,7,969,4180,2.944226,1.570254,1.17769,0
udp,192.168.100.7,34560,192.168.159.152,53,2,176,INT,1526981088.341802,35770,5.045448,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198198,0.198198,0.0,0
tcp,192.168.100.148,57769.0,192.168.100.3,80.0,7,890,REQ,1528095853.044017,94952,24.553932,0.047833,0.095667,0.23916700000000002,0.0,0.23916700000000002,6,1,830,60,0.24436,0.20363299999999998,0.0,1
udp,192.168.100.149,16528,192.168.100.3,80,9,540,INT,1528099491.584382,235936,13.713951999999999,3.429896,0.007135,10.289689,3.4202739999999996,3.437339,9,0,540,0,0.5833470000000001,0.5833470000000001,0.0,1
udp,192.168.100.147,57435,129.250.35.250,123,2,180,CON,1526353452.401215,244,0.0069900000000000006,0.0069900000000000006,0.0,0.0069900000000000006,0.0069900000000000006,0.0069900000000000006,1,1,90,90,143.061508,0.0,0.0,0
udp,192.168.100.150,31860,192.168.100.3,80,7,420,INT,1528099722.383267,89959,15.765185,3.7525510000000004,1.0657590000000001,11.257652,2.245351,4.511451999999999,7,0,420,0,0.380585,0.380585,0.0,1
udp,192.168.100.147,48672,8.8.8.8,53,2,203,CON,1526894461.6768448,20406,0.14267,0.14267,0.0,0.14267,0.14267,0.14267,1,1,64,139,7.009182000000001,0.0,0.0,0
udp,192.168.100.7,365,192.168.100.3,565,951,57060,INT,1528085946.7118812,316,22.161877,4.412597,1.147061,22.062984,2.118481,4.989580999999999,951,0,57060,0,42.866405,42.866405,0.0,0
tcp,192.168.100.55,8080.0,192.168.100.3,80.0,9370,9130503,CON,1528083271.140713,176,59.120064,4.909441999999999,0.261799,58.913303000000006,4.0415160000000006,4.99947,4685,4685,4710979,4419524,158.474121,79.2286,79.2286,0
tcp,192.168.100.147,15038.0,192.168.100.3,80.0,3,462,REQ,1528096377.207218,114004,7.0812029999999995,1.81397,1.81397,3.62794,0.0,3.62794,3,0,462,0,0.282438,0.282438,0.0,1
udp,192.168.100.149,7891,192.168.100.7,80,9,540,INT,1528086700.668181,184129,36.211494,1.7129759999999998,1.8429959999999999,10.277853,0.0,4.5612,9,0,540,0,0.22092399999999998,0.22092399999999998,0.0,1
udp,192.168.100.149,16456,192.168.100.3,80,9,540,INT,1528099491.584328,235864,13.713945,3.429896,0.007136,10.289689,3.4202779999999997,3.4373519999999997,9,0,540,0,0.583348,0.583348,0.0,1
arp,192.168.100.1,0,192.168.100.3,0,4,240,CON,1526895891.138028,37915,1196.997314,9e-06,2e-06,1.9e-05,8e-06,1.1e-05,2,2,120,120,0.002506,0.0008349999999999999,0.0008349999999999999,0
udp,192.168.100.4,60184,91.189.94.4,123,2,180,CON,1526949360.736356,263206,0.28423400000000004,0.28423400000000004,0.0,0.28423400000000004,0.28423400000000004,0.28423400000000004,1,1,90,90,3.5182279999999997,0.0,0.0,0
arp,192.168.100.149,0,192.168.100.1,0,6,360,CON,1526898294.052628,213,581.625305,9.300000000000001e-05,1e-05,0.000279,7.900000000000001e-05,0.00010400000000000001,3,3,180,180,0.008597,0.003439,0.003439,0
arp,192.168.100.148,0,192.168.100.1,0,2,120,CON,1526897712.223341,212,1.7e-05,1.7e-05,0.0,1.7e-05,1.7e-05,1.7e-05,1,1,60,60,58823.52734400001,0.0,0.0,0
udp,192.168.100.149,43552,192.168.100.5,80,4,240,INT,1528100017.8442981,419789,27.193686,0.0,0.0,0.0,0.0,0.0,4,0,240,0,0.11032,0.11032,0.0,1
tcp,192.168.100.150,27269.0,192.168.100.5,80.0,5,770,REQ,1528082442.1533911,39473,54.174988,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.073835,0.073835,0.0,1
udp,192.168.100.148,8104.0,192.168.100.7,80.0,2,120,INT,1528086207.453015,75115,4.74176,4.74176,0.0,4.74176,4.74176,4.74176,2,0,120,0,0.210892,0.210892,0.0,1
udp,192.168.100.3,50859,205.251.198.228,53,2,479,CON,1526351825.895448,3852,0.34666199999999997,0.34666199999999997,0.0,0.34666199999999997,0.34666199999999997,0.34666199999999997,1,1,91,388,2.8846540000000003,0.0,0.0,0
tcp,192.168.100.149,31331.0,192.168.100.3,80.0,5,582,RST,1528096168.1816866,211164,10.586267,0.067551,0.09553099999999999,0.202652,0.0,0.202652,4,1,522,60,0.377848,0.283386,0.0,1
udp,192.168.100.149,16490,192.168.100.3,80,9,540,INT,1528099491.584354,235898,13.713945,3.4298949999999997,0.007095999999999998,10.289686,3.4202760000000003,3.4373419999999997,9,0,540,0,0.583348,0.583348,0.0,1
udp,192.168.100.150,64528,192.168.100.7,80,5,300,INT,1528087325.18174,212049,27.795483,1.109367,1.9214799999999999,4.437467,0.0,4.437467,5,0,300,0,0.14390799999999998,0.14390799999999998,0.0,1
udp,192.168.100.46,80.0,192.168.100.5,80.0,760,727146,INT,1528096881.157885,2985,9.48785,4.737806,0.251824,9.475613000000001,4.4859870000000015,4.989626,760,0,727146,0,79.997047,79.997047,0.0,0
arp,192.168.100.1,0,192.168.100.27,0,2,120,CON,1526899136.4851189,278616,0.000276,0.000276,0.0,0.000276,0.000276,0.000276,1,1,60,60,3623.188232,0.0,0.0,0
udp,192.168.100.149,31193,192.168.100.5,80,8,480,INT,1528085042.424661,37144,24.853788,3.399462,0.156461,13.597848,3.2437240000000003,3.65246,8,0,480,0,0.281647,0.281647,0.0,1
tcp,192.168.100.147,53444.0,192.168.100.7,80.0,4,616,REQ,1528081350.652361,140269,25.107691,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.119485,0.119485,0.0,1
tcp,192.168.100.149,36861.0,192.168.100.5,80.0,2,308,REQ,1528096771.916874,184369,4.303908,4.303908,0.0,4.303908,4.303908,4.303908,2,0,308,0,0.23234699999999997,0.23234699999999997,0.0,1
udp,192.168.100.3,32760.0,199.19.56.1,53.0,2,947,CON,1528081588.104593,150655,0.21868200000000002,0.21868200000000002,0.0,0.21868200000000002,0.21868200000000002,0.21868200000000002,1,1,92,855,4.57285,0.0,0.0,0
tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,22,9857,CON,1528086977.861366,103563,26.876112,2.4518310000000003,1.8886169999999998,14.710982999999999,0.007114,4.99976,11,11,9131,726,0.781363,0.39973800000000004,0.372176,0
udp,192.168.100.147,58415,192.168.100.6,80,5,300,INT,1528085635.556158,56221,18.950092,3.1445380000000003,2.2235869999999998,9.433615,0.0,4.737189,5,0,300,0,0.211081,0.211081,0.0,1
udp,192.168.100.3,49172,192.55.83.30,53,2,883,CON,1526892559.702032,737,0.16724,0.16724,0.0,0.16724,0.16724,0.16724,1,1,81,802,5.979431,0.0,0.0,0
udp,192.168.100.150,2482,192.168.100.3,80,8,480,INT,1528099801.78353,41401,17.689787,4.4234849999999994,0.02254,13.270454,4.402548,4.4548190000000005,8,0,480,0,0.39570900000000003,0.39570900000000003,0.0,1
tcp,192.168.100.6,80.0,192.168.100.3,80.0,664,196544,CON,1528096477.653643,1655,25.043167,4.9789129999999995,0.01703,24.894566,4.964841000000002,4.999834,664,0,196544,0,26.474287,26.474287,0.0,0
udp,192.168.100.149,39205,8.8.8.8,53,2,172,CON,1526980978.889566,27647,0.00731,0.00731,0.0,0.00731,0.00731,0.00731,1,1,86,86,136.798904,0.0,0.0,0
tcp,192.168.100.3,80.0,192.168.100.55,8080.0,53090,54564495,CON,1526347374.4659839,5,1479.3829349999999,4.962064,0.006599,1463.80896,4.947089,4.99596,26545,26545,25806623,28757872,35.885906,17.942616,17.942616,0
udp,192.168.100.7,51477,192.168.159.152,53,2,176,INT,1526896654.237483,36322,5.0479660000000015,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.1981,0.1981,0.0,0
udp,192.168.100.147,53416,129.250.35.250,123,2,180,CON,1526355500.654098,12989,0.006889,0.006889,0.0,0.006889,0.006889,0.006889,1,1,90,90,145.158951,0.0,0.0,0
udp,192.168.100.148,5228.0,192.168.100.5,80.0,4,240,INT,1528100336.881823,60330,9.963702,3.395696,0.253298,6.791392,3.1423959999999997,3.648996,4,0,240,0,0.301093,0.301093,0.0,1
tcp,192.168.100.55,8080.0,192.168.100.3,80.0,252,251163,CON,1528096105.933099,7401,9.991052,4.91947,0.0019,9.83894,4.9183449999999995,4.920595,125,127,128686,122477,25.12248,12.411106,12.611285,0
udp,192.168.100.147,45328,224.0.0.251,5353,1,60,INT,1526949419.3684778,274043,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,0,0.0,0.0,0.0,0
tcp,192.168.100.148,13341.0,192.168.100.5,80.0,2,308,REQ,1528083022.229157,221796,20.818241,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.048035,0.048035,0.0,1
udp,192.168.100.149,31212,192.168.100.5,80,8,480,INT,1528085042.4246712,37163,24.853788,3.397447,0.15776300000000001,13.589787,3.243721,3.6524629999999996,8,0,480,0,0.281647,0.281647,0.0,1
tcp,192.168.100.147,19549.0,192.168.100.5,80.0,4,522,RST,1528096986.602262,87202,8.353608,4.176804,0.215137,8.353608,3.961665,4.391943,3,1,462,60,0.359126,0.239418,0.0,1
udp,192.168.100.147,488,192.168.100.3,80,15,900,INT,1528099366.804942,71009,13.955564,3.981928,0.8245450000000001,11.945783,2.976169,4.995833999999999,15,0,900,0,1.003184,1.003184,0.0,1
udp,192.168.100.7,48102,192.168.159.152,53,2,176,INT,1526964738.223051,36346,5.047848999999999,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198104,0.198104,0.0,0
udp,192.168.100.150,64572,192.168.100.7,80,6,360,INT,1528087325.1817589,212093,27.795469,1.9985990000000002,2.022709,7.994397,0.0,4.437544,6,0,360,0,0.179885,0.179885,0.0,1
udp,192.168.100.7,47874,192.168.159.152,53,2,176,INT,1526981826.46945,8648,5.047785,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198107,0.198107,0.0,0
tcp,192.168.100.6,80,192.168.100.3,80,643,190328,CON,1528085639.997322,2965,23.816105,4.732518,0.475145,23.662588,3.782236,4.972748999999999,643,0,190328,0,26.956549,26.956549,0.0,0
udp,192.168.100.7,53408,192.168.159.152,53,2,176,INT,1526981114.381419,37988,5.039236,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198443,0.198443,0.0,0
udp,192.168.100.3,51722,96.7.49.66,53,2,404,CON,1526955655.317708,43,0.150569,0.150569,0.0,0.150569,0.150569,0.150569,1,1,98,306,6.6414729999999995,0.0,0.0,0
tcp,192.168.100.150,32513.0,192.168.100.3,80.0,9,822,RST,1528081800.239245,42820,52.533276,0.130798,0.019259000000000002,0.392393,0.103703,0.146752,6,3,642,180,0.152284,0.095178,0.038071,1
udp,192.168.100.7,43787,192.168.159.152,53,2,176,INT,1526355488.9737554,12650,5.044673,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198229,0.198229,0.0,0
udp,192.168.100.150,23715,192.168.100.5,80,7,420,INT,1528085636.880959,56312,20.273394,2.526939,1.458961,10.107756,0.0,3.381629,7,0,420,0,0.295954,0.295954,0.0,1
udp,192.168.100.149,20895,192.168.100.5,80,7,420,INT,1528085270.7116039,202007,22.402538,2.590173,1.500902,10.360692,0.0,3.661868,7,0,420,0,0.267827,0.267827,0.0,1
tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,28,7567,CON,1528085761.020682,258596,15.944332000000001,0.35766,0.196708,1.43064,0.018419,0.500483,14,14,6643,924,1.6933919999999998,0.815337,0.815337,0
udp,192.168.100.148,48001,192.168.100.7,80,10,600,INT,1528101468.499311,251342,39.853783,1.2580719999999999,2.010373,8.806507,0.0,4.947826999999998,10,0,600,0,0.225825,0.225825,0.0,1
tcp,192.168.100.147,25973.0,192.168.100.6,80.0,4,616,REQ,1528097119.8242,54721,51.977528,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.057717,0.057717,0.0,1
tcp,192.168.100.147,19184.0,192.168.100.5,80.0,4,522,RST,1528096986.582594,87145,8.366016,4.183008,0.21296500000000002,8.366016,3.9700379999999997,4.3959779999999995,3,1,462,60,0.358594,0.239062,0.0,1
udp,192.168.100.7,34818,192.168.159.152,53,2,176,INT,1526876966.9458652,36022,5.047864,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198104,0.198104,0.0,0
udp,192.168.100.3,58626,205.251.195.185,53,2,474,CON,1528085802.865247,94316,0.236852,0.236852,0.0,0.236852,0.236852,0.236852,1,1,94,380,4.222046,0.0,0.0,0
udp,192.168.100.147,559,192.168.100.3,80,15,900,INT,1528099366.8049786,71080,13.955565,3.982011,0.8220700000000001,11.946033,2.9761729999999997,4.989823,15,0,900,0,1.003184,1.003184,0.0,1
tcp,192.168.100.5,49859.0,192.168.100.3,3306.0,97,29344,CON,1526345663.5153039,22548,46.375206,1.528159,1.349996,3.056319,0.17816300000000002,2.878156,46,51,5843,23501,2.070072,0.9703459999999999,1.078162,0
tcp,192.168.100.147,31793,192.168.100.7,80,5,770,REQ,1528098023.092109,119615,20.429638,0.7552989999999999,1.308216,3.021195,0.0,3.021195,5,0,770,0,0.195794,0.195794,0.0,1
tcp,192.168.100.149,54920.0,192.168.100.5,80.0,3,462,REQ,1528081566.286315,91430,42.664722,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.046876999999999995,0.046876999999999995,0.0,1
udp,192.168.100.7,138.0,192.168.100.255,138.0,4,1086,INT,1526961796.223699,825,728.3946530000003,0.000134,3.9e-05,0.000268,9.499999999999999e-05,0.000173,4,0,1086,0,0.004118999999999999,0.004118999999999999,0.0,0
udp,192.168.100.3,15315,199.249.112.1,53,2,712,CON,1526948152.6060429,8391,0.009441,0.009441,0.0,0.009441,0.009441,0.009441,1,1,82,630,105.920975,0.0,0.0,0
udp,192.168.100.3,2719,192.48.79.30,53,2,859,CON,1528085803.513915,127848,0.194735,0.194735,0.0,0.194735,0.194735,0.194735,1,1,74,785,5.1351830000000005,0.0,0.0,0
udp,192.168.100.148,8175.0,192.168.100.7,80.0,2,120,INT,1528086207.468373,75186,4.757054,4.757054,0.0,4.757054,4.757054,4.757054,2,0,120,0,0.21021399999999998,0.21021399999999998,0.0,1
udp,192.168.100.7,43520,192.168.159.152,53,2,176,INT,1526877108.422508,52294,5.042127,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198329,0.198329,0.0,0
udp,192.168.100.149,31138,192.168.100.5,80,8,480,INT,1528085042.418619,37089,24.847776,3.3960839999999997,0.15403699999999998,13.584337,3.243731,3.646443,8,0,480,0,0.281715,0.281715,0.0,1
udp,192.168.100.7,44270,192.168.159.152,53,2,176,INT,1526965283.462466,30,5.047878,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198103,0.198103,0.0,0
